subscription_id,account_id,plan_id,started_at,ended_at,status,seats,mrr
S003192,A003192,PLN_GROWTH,2024-01-31,,active,8,199
S003193,A003193,PLN_STARTER,2023-03-02,2024-01-11,cancelled,1,49
S003194,A003194,PLN_STARTER,2023-04-25,,active,4,49
S003195,A003195,PLN_STARTER,2024-10-10,,active,5,49
S003196,A003196,PLN_GROWTH,2024-09-20,,active,23,223
S003197,A003197,PLN_STARTER,2023-05-10,2024-10-11,cancelled,4,49
S003198,A003198,PLN_SCALE,2024-04-02,,active,86,799
S003199,A003199,PLN_STARTER,2023-07-24,2025-04-08,cancelled,5,49
S003200,A003200,PLN_ENTERPRISE,2023-05-06,2024-03-19,cancelled,220,2499
S003201,A003201,PLN_STARTER,2024-02-06,,active,2,49
S003202,A003202,PLN_GROWTH,2025-01-04,2025-05-25,cancelled,8,199
S003203,A003203,PLN_SCALE,2025-06-22,,active,112,871
S003204,A003204,PLN_STARTER,2025-05-04,,active,5,49
S003205,A003205,PLN_STARTER,2024-10-13,,active,5,49
S003206,A003206,PLN_STARTER,2024-09-18,2025-10-09,cancelled,4,49
S003207,A003207,PLN_STARTER,2023-04-03,,active,5,49
S003208,A003208,PLN_SCALE,2023-09-08,2025-06-03,cancelled,100,799
S003209,A003209,PLN_GROWTH,2025-07-01,,active,20,199
S003210,A003210,PLN_STARTER,2023-10-20,,active,2,49
S003211,A003211,PLN_STARTER,2024-12-13,2025-05-28,cancelled,3,49
S003212,A003212,PLN_STARTER,2025-06-13,,active,1,49
S003213,A003213,PLN_STARTER,2024-05-05,,active,4,49
S003214,A003214,PLN_GROWTH,2025-03-15,,active,8,199
S003215,A003215,PLN_GROWTH,2025-02-24,,active,7,199
S003216,A003216,PLN_ENTERPRISE,2024-04-23,,active,360,2499
S003217,A003217,PLN_STARTER,2023-02-18,,active,5,49
S003218,A003218,PLN_GROWTH,2023-04-10,,active,22,215
S003219,A003219,PLN_GROWTH,2024-02-28,,active,7,199
S003220,A003220,PLN_STARTER,2024-07-30,,active,3,49
S003221,A003221,PLN_STARTER,2025-01-13,,active,3,49
S003222,A003222,PLN_STARTER,2024-06-28,,active,5,49
S003223,A003223,PLN_STARTER,2024-08-24,,active,4,49
S003224,A003224,PLN_STARTER,2024-08-22,2025-05-01,cancelled,4,49
S003225,A003225,PLN_STARTER,2023-04-26,,active,4,49
S003226,A003226,PLN_STARTER,2024-02-24,,active,4,49
S003227,A003227,PLN_SCALE,2023-06-11,,active,60,799
S003228,A003228,PLN_GROWTH,2024-12-17,2025-11-29,cancelled,23,223
S003229,A003229,PLN_GROWTH,2024-06-16,2024-12-28,cancelled,10,199
S003230,A003230,PLN_GROWTH,2025-02-27,,active,23,223
S003231,A003231,PLN_STARTER,2023-03-31,,active,6,59
S003232,A003232,PLN_GROWTH,2024-07-02,,active,7,199
S003233,A003233,PLN_GROWTH,2023-11-03,,active,15,199
S003234,A003234,PLN_GROWTH,2024-01-24,,active,9,199
S003235,A003235,PLN_STARTER,2023-08-31,,active,4,49
S003236,A003236,PLN_GROWTH,2023-05-09,,active,12,199
S003237,A003237,PLN_STARTER,2023-10-06,2024-11-15,cancelled,4,49
S003238,A003238,PLN_STARTER,2024-02-07,,active,3,49
S003239,A003239,PLN_GROWTH,2024-11-24,,active,21,207
S003240,A003240,PLN_ENTERPRISE,2025-04-15,,active,282,2499
S003241,A003241,PLN_STARTER,2024-08-31,,active,6,59
S003242,A003242,PLN_SCALE,2025-01-15,,active,86,799
S003243,A003243,PLN_SCALE,2025-06-24,,active,77,799
S003244,A003244,PLN_STARTER,2023-11-05,,active,3,49
S003245,A003245,PLN_STARTER,2023-04-16,2024-08-21,cancelled,3,49
S003246,A003246,PLN_ENTERPRISE,2024-10-18,,active,348,2499
S003247,A003247,PLN_GROWTH,2023-10-08,,active,25,239
S003248,A003248,PLN_GROWTH,2023-11-20,,active,18,199
S003249,A003249,PLN_SCALE,2025-08-20,,active,77,799
S003250,A003250,PLN_SCALE,2023-07-09,,active,56,799
S003251,A003251,PLN_GROWTH,2024-06-13,,active,20,199
S003252,A003252,PLN_STARTER,2025-02-20,,active,5,49
S003253,A003253,PLN_SCALE,2024-03-11,2025-06-23,cancelled,108,847
S003254,A003254,PLN_GROWTH,2023-06-16,,active,13,199
S003255,A003255,PLN_GROWTH,2025-07-17,,active,16,199
S003256,A003256,PLN_STARTER,2025-05-28,,active,1,49
S003257,A003257,PLN_GROWTH,2023-05-09,2024-09-08,cancelled,23,223
S003258,A003258,PLN_ENTERPRISE,2024-05-30,,active,253,2499
S003259,A003259,PLN_GROWTH,2025-06-23,,active,12,199
S003260,A003260,PLN_GROWTH,2023-12-30,,active,19,199
S003261,A003261,PLN_STARTER,2023-12-09,,active,5,49
S003262,A003262,PLN_GROWTH,2023-02-13,,active,10,199
S003263,A003263,PLN_STARTER,2023-12-05,2024-11-10,cancelled,4,49
S003264,A003264,PLN_GROWTH,2023-10-23,2024-07-04,cancelled,7,199
S003265,A003265,PLN_STARTER,2023-05-21,,active,3,49
S003266,A003266,PLN_STARTER,2024-09-19,,active,6,59
S003267,A003267,PLN_SCALE,2025-01-15,,active,117,901
S003268,A003268,PLN_GROWTH,2024-04-05,,active,13,199
S003269,A003269,PLN_GROWTH,2025-05-06,,active,26,247
S003270,A003270,PLN_STARTER,2025-04-03,,active,6,59
S003271,A003271,PLN_GROWTH,2025-04-27,,active,19,199
S003272,A003272,PLN_GROWTH,2024-07-25,2025-05-04,cancelled,8,199
S003273,A003273,PLN_STARTER,2024-01-22,2025-05-03,cancelled,3,49
S003274,A003274,PLN_STARTER,2025-02-17,,active,3,49
S003275,A003275,PLN_GROWTH,2024-08-15,,active,9,199
S003276,A003276,PLN_STARTER,2025-01-29,,active,5,49
S003277,A003277,PLN_GROWTH,2024-12-09,2025-05-01,cancelled,9,199
S003278,A003278,PLN_GROWTH,2023-05-20,2024-02-11,cancelled,22,215
S003279,A003279,PLN_STARTER,2023-05-28,,active,2,49
S003280,A003280,PLN_STARTER,2023-08-17,2024-10-03,cancelled,5,49
S003281,A003281,PLN_SCALE,2024-12-05,2025-11-10,cancelled,57,799
S003282,A003282,PLN_GROWTH,2024-08-09,,active,10,199
S003283,A003283,PLN_SCALE,2023-09-03,2024-12-02,cancelled,81,799
S003284,A003284,PLN_STARTER,2025-07-30,,active,5,49
S003285,A003285,PLN_GROWTH,2024-10-12,,active,7,199
S003286,A003286,PLN_STARTER,2024-01-29,,active,6,59
S003287,A003287,PLN_GROWTH,2023-05-09,,active,10,199
S003288,A003288,PLN_STARTER,2024-07-09,,active,2,49
S003289,A003289,PLN_STARTER,2023-03-12,,active,5,49
S003290,A003290,PLN_GROWTH,2024-06-30,2024-11-07,cancelled,23,223
S003291,A003291,PLN_STARTER,2025-09-07,,active,1,49
S003292,A003292,PLN_GROWTH,2025-03-14,,active,7,199
S003293,A003293,PLN_STARTER,2025-10-07,,active,1,49
S003294,A003294,PLN_STARTER,2023-08-26,,active,5,49
S003295,A003295,PLN_SCALE,2025-02-08,,active,78,799
S003296,A003296,PLN_STARTER,2025-10-01,,active,3,49
S003297,A003297,PLN_SCALE,2024-06-22,2025-10-17,cancelled,60,799
S003298,A003298,PLN_STARTER,2023-11-13,,active,2,49
S003299,A003299,PLN_SCALE,2024-02-04,2025-04-20,cancelled,126,955
S003300,A003300,PLN_SCALE,2024-12-16,,active,67,799
S003301,A003301,PLN_STARTER,2023-02-25,2024-01-11,cancelled,6,59
S003302,A003302,PLN_GROWTH,2024-05-15,,active,8,199
S003303,A003303,PLN_STARTER,2023-08-28,2024-07-05,cancelled,5,49
S003304,A003304,PLN_GROWTH,2024-06-28,2024-11-02,cancelled,24,231
S003305,A003305,PLN_STARTER,2024-06-10,,active,5,49
S003306,A003306,PLN_GROWTH,2023-05-02,,active,20,199
S003307,A003307,PLN_GROWTH,2024-09-07,,active,16,199
S003308,A003308,PLN_STARTER,2024-04-30,2024-11-15,cancelled,4,49
S003309,A003309,PLN_GROWTH,2024-04-28,,active,10,199
S003310,A003310,PLN_STARTER,2023-10-16,2024-02-28,cancelled,4,49
S003311,A003311,PLN_GROWTH,2024-05-05,2024-12-26,cancelled,23,223
S003312,A003312,PLN_STARTER,2024-10-12,,active,6,59
S003313,A003313,PLN_GROWTH,2025-04-14,,active,20,199
S003314,A003314,PLN_ENTERPRISE,2024-03-31,,active,499,2499
S003315,A003315,PLN_STARTER,2025-06-23,,active,3,49
S003316,A003316,PLN_SCALE,2024-05-09,2025-12-10,cancelled,57,799
S003317,A003317,PLN_GROWTH,2023-10-18,,active,22,215
S003318,A003318,PLN_GROWTH,2024-04-16,,active,9,199
S003319,A003319,PLN_GROWTH,2025-10-01,,active,18,199
S003320,A003320,PLN_GROWTH,2023-12-13,,active,25,239
S003321,A003321,PLN_STARTER,2023-05-29,,active,3,49
S003322,A003322,PLN_STARTER,2025-07-26,,active,4,49
S003323,A003323,PLN_STARTER,2023-02-01,,active,2,49
S003324,A003324,PLN_GROWTH,2025-03-08,,active,16,199
S003325,A003325,PLN_SCALE,2025-04-20,,active,96,799
S003326,A003326,PLN_STARTER,2023-06-24,,active,6,59
S003327,A003327,PLN_STARTER,2024-11-24,,active,5,49
S003328,A003328,PLN_STARTER,2024-06-07,,active,3,49
S003329,A003329,PLN_STARTER,2025-06-04,,active,5,49
S003330,A003330,PLN_SCALE,2023-06-27,,active,120,919
S003331,A003331,PLN_GROWTH,2024-07-18,,active,19,199
S003332,A003332,PLN_GROWTH,2024-04-22,,active,15,199
S003333,A003333,PLN_STARTER,2024-11-18,,active,6,59
S003334,A003334,PLN_GROWTH,2023-02-04,2024-06-10,cancelled,16,199
S003335,A003335,PLN_STARTER,2025-03-25,,active,3,49
S003336,A003336,PLN_STARTER,2023-05-31,,active,2,49
S003337,A003337,PLN_STARTER,2024-04-26,2025-01-02,cancelled,5,49
S003338,A003338,PLN_GROWTH,2025-09-21,,active,21,207
S003339,A003339,PLN_GROWTH,2023-03-12,,active,25,239
S003340,A003340,PLN_SCALE,2024-06-30,,active,97,799
S003341,A003341,PLN_GROWTH,2025-07-07,,active,23,223
S003342,A003342,PLN_STARTER,2023-02-18,,active,1,49
S003343,A003343,PLN_GROWTH,2023-05-18,,active,21,207
S003344,A003344,PLN_SCALE,2025-02-12,,active,82,799
S003345,A003345,PLN_SCALE,2025-03-20,,active,131,985
S003346,A003346,PLN_ENTERPRISE,2025-08-10,,active,389,2499
S003347,A003347,PLN_STARTER,2023-05-28,2023-10-26,cancelled,3,49
S003348,A003348,PLN_SCALE,2024-03-12,,active,111,865
S003349,A003349,PLN_STARTER,2024-02-14,,active,6,59
S003350,A003350,PLN_STARTER,2023-09-10,2024-05-22,cancelled,2,49
S003351,A003351,PLN_STARTER,2024-02-05,2024-06-16,cancelled,6,59
S003352,A003352,PLN_STARTER,2023-05-31,,active,3,49
S003353,A003353,PLN_GROWTH,2025-09-20,,active,26,247
S003354,A003354,PLN_GROWTH,2025-09-12,,active,15,199
S003355,A003355,PLN_GROWTH,2025-01-30,,active,13,199
S003356,A003356,PLN_STARTER,2024-05-24,,active,3,49
S003357,A003357,PLN_STARTER,2025-03-09,,active,5,49
S003358,A003358,PLN_GROWTH,2025-02-05,,active,23,223
S003359,A003359,PLN_GROWTH,2024-01-21,,active,22,215
S003360,A003360,PLN_ENTERPRISE,2024-10-09,,active,380,2499
S003361,A003361,PLN_STARTER,2023-06-08,,active,3,49
S003362,A003362,PLN_STARTER,2025-04-08,2025-07-24,cancelled,6,59
S003363,A003363,PLN_SCALE,2024-02-01,,active,61,799
S003364,A003364,PLN_STARTER,2024-03-05,2025-08-16,cancelled,5,49
S003365,A003365,PLN_ENTERPRISE,2024-01-04,,active,310,2499
S003366,A003366,PLN_SCALE,2023-08-30,2024-06-22,cancelled,48,799
S003367,A003367,PLN_STARTER,2025-09-24,,active,3,49
S003368,A003368,PLN_STARTER,2024-05-17,,active,4,49
S003369,A003369,PLN_SCALE,2025-07-20,,active,96,799
S003370,A003370,PLN_STARTER,2025-08-20,,active,4,49
S003371,A003371,PLN_SCALE,2023-05-25,,active,54,799
S003372,A003372,PLN_STARTER,2025-08-09,,active,4,49
S003373,A003373,PLN_GROWTH,2024-12-22,,active,20,199
S003374,A003374,PLN_ENTERPRISE,2025-04-06,,active,231,2499
S003375,A003375,PLN_STARTER,2025-03-08,,active,6,59
S003376,A003376,PLN_GROWTH,2023-03-23,,active,10,199
S003377,A003377,PLN_STARTER,2023-01-30,,active,4,49
S003378,A003378,PLN_GROWTH,2024-07-09,,active,22,215
S003379,A003379,PLN_STARTER,2025-09-03,,active,2,49
S003380,A003380,PLN_STARTER,2025-05-04,,active,5,49
S003381,A003381,PLN_GROWTH,2023-12-07,,active,11,199
S003382,A003382,PLN_STARTER,2024-12-28,,active,2,49
S003383,A003383,PLN_GROWTH,2024-06-02,,active,12,199
S003384,A003384,PLN_STARTER,2025-10-19,,active,3,49
S003385,A003385,PLN_STARTER,2024-12-30,2025-06-30,cancelled,4,49
S003386,A003386,PLN_STARTER,2023-11-30,,active,3,49
S003387,A003387,PLN_GROWTH,2024-11-27,,active,25,239
S003388,A003388,PLN_STARTER,2023-03-09,,active,4,49
S003389,A003389,PLN_STARTER,2023-03-26,2024-01-10,cancelled,3,49
S003390,A003390,PLN_GROWTH,2023-09-10,,active,8,199
S003391,A003391,PLN_STARTER,2025-02-02,2025-05-16,cancelled,5,49
S003392,A003392,PLN_STARTER,2024-07-13,,active,3,49
S003393,A003393,PLN_GROWTH,2023-02-22,,active,26,247
S003394,A003394,PLN_STARTER,2024-03-26,,active,3,49
S003395,A003395,PLN_SCALE,2024-02-28,,active,82,799
S003396,A003396,PLN_STARTER,2023-10-22,,active,4,49
S003397,A003397,PLN_SCALE,2023-11-07,2025-07-04,cancelled,116,895
S003398,A003398,PLN_STARTER,2023-02-24,2023-08-13,cancelled,2,49
S003399,A003399,PLN_STARTER,2024-09-12,,active,2,49
S003400,A003400,PLN_STARTER,2023-07-07,2024-05-24,cancelled,5,49
S003401,A003401,PLN_STARTER,2025-05-16,,active,5,49
S003402,A003402,PLN_GROWTH,2025-08-05,,active,7,199
S003403,A003403,PLN_STARTER,2025-06-01,,active,3,49
S003404,A003404,PLN_GROWTH,2025-06-09,,active,14,199
S003405,A003405,PLN_GROWTH,2023-03-04,2024-04-22,cancelled,14,199
S003406,A003406,PLN_STARTER,2024-03-25,2025-02-15,cancelled,3,49
S003407,A003407,PLN_STARTER,2025-03-23,,active,5,49
S003408,A003408,PLN_GROWTH,2025-10-10,,active,19,199
S003409,A003409,PLN_STARTER,2024-09-08,,active,5,49
S003410,A003410,PLN_SCALE,2025-05-12,,active,108,847
S003411,A003411,PLN_ENTERPRISE,2025-04-12,,active,196,2499
S003412,A003412,PLN_GROWTH,2025-06-10,,active,25,239
S003413,A003413,PLN_STARTER,2025-04-28,,active,3,49
S003414,A003414,PLN_GROWTH,2025-08-21,,active,15,199
S003415,A003415,PLN_STARTER,2023-12-24,,active,5,49
S003416,A003416,PLN_STARTER,2024-05-02,2024-12-16,cancelled,4,49
S003417,A003417,PLN_GROWTH,2024-03-04,,active,8,199
S003418,A003418,PLN_GROWTH,2023-10-01,,active,9,199
S003419,A003419,PLN_GROWTH,2023-06-14,,active,13,199
S003420,A003420,PLN_STARTER,2025-07-13,,active,5,49
S003421,A003421,PLN_STARTER,2024-04-28,,active,2,49
S003422,A003422,PLN_SCALE,2023-10-11,,active,40,799
S003423,A003423,PLN_STARTER,2024-06-26,,active,5,49
S003424,A003424,PLN_SCALE,2023-03-15,,active,36,799
S003425,A003425,PLN_STARTER,2024-11-15,2025-12-17,cancelled,3,49
S003426,A003426,PLN_STARTER,2025-06-08,,active,3,49
S003427,A003427,PLN_GROWTH,2024-01-23,,active,9,199
S003428,A003428,PLN_GROWTH,2024-10-22,,active,10,199
S003429,A003429,PLN_STARTER,2025-09-18,,active,5,49
S003430,A003430,PLN_GROWTH,2025-09-17,,active,17,199
S003431,A003431,PLN_STARTER,2023-10-11,,active,3,49
S003432,A003432,PLN_GROWTH,2023-02-19,,active,9,199
S003433,A003433,PLN_GROWTH,2025-07-24,,active,14,199
S003434,A003434,PLN_SCALE,2024-08-29,,active,126,955
S003435,A003435,PLN_STARTER,2024-08-10,,active,4,49
S003436,A003436,PLN_SCALE,2024-01-21,,active,105,829
S003437,A003437,PLN_STARTER,2024-07-12,2025-12-02,cancelled,2,49
S003438,A003438,PLN_SCALE,2025-07-30,,active,43,799
S003439,A003439,PLN_GROWTH,2023-09-30,,active,18,199
S003440,A003440,PLN_STARTER,2023-02-01,,active,4,49
S003441,A003441,PLN_GROWTH,2024-03-02,,active,20,199
S003442,A003442,PLN_STARTER,2024-10-08,,active,6,59
S003443,A003443,PLN_SCALE,2025-10-18,,active,125,949
S003444,A003444,PLN_GROWTH,2023-07-01,,active,21,207
S003445,A003445,PLN_STARTER,2023-06-13,,active,6,59
S003446,A003446,PLN_STARTER,2025-04-02,2025-09-30,cancelled,6,59
S003447,A003447,PLN_STARTER,2024-06-28,,active,3,49
S003448,A003448,PLN_STARTER,2024-02-28,,active,2,49
S003449,A003449,PLN_STARTER,2024-12-03,,active,5,49
S003450,A003450,PLN_STARTER,2024-04-15,,active,1,49
S003451,A003451,PLN_GROWTH,2025-01-30,,active,26,247
S003452,A003452,PLN_GROWTH,2024-09-16,2025-01-27,cancelled,13,199
S003453,A003453,PLN_STARTER,2023-07-31,,active,3,49
S003454,A003454,PLN_STARTER,2023-02-01,,active,5,49
S003455,A003455,PLN_STARTER,2024-08-26,,active,5,49
S003456,A003456,PLN_GROWTH,2023-08-29,,active,17,199
S003457,A003457,PLN_SCALE,2025-06-25,,active,42,799
S003458,A003458,PLN_STARTER,2023-06-20,2024-04-26,cancelled,3,49
S003459,A003459,PLN_GROWTH,2023-04-15,,active,13,199
S003460,A003460,PLN_GROWTH,2025-03-13,,active,18,199
S003461,A003461,PLN_STARTER,2024-01-08,,active,5,49
S003462,A003462,PLN_STARTER,2024-03-14,,active,3,49
S003463,A003463,PLN_ENTERPRISE,2024-08-26,,active,490,2499
S003464,A003464,PLN_STARTER,2023-07-26,2024-06-19,cancelled,4,49
S003465,A003465,PLN_STARTER,2025-06-14,,active,4,49
S003466,A003466,PLN_GROWTH,2023-08-29,2023-12-22,cancelled,24,231
S003467,A003467,PLN_STARTER,2025-05-11,,active,3,49
S003468,A003468,PLN_GROWTH,2023-12-14,,active,19,199
S003469,A003469,PLN_SCALE,2025-04-15,,active,82,799
S003470,A003470,PLN_STARTER,2024-04-09,2025-06-06,cancelled,3,49
S003471,A003471,PLN_STARTER,2025-05-04,,active,1,49
S003472,A003472,PLN_GROWTH,2024-04-15,,active,22,215
S003473,A003473,PLN_STARTER,2024-10-27,,active,5,49
S003474,A003474,PLN_STARTER,2024-02-22,,active,2,49
S003475,A003475,PLN_GROWTH,2023-11-11,,active,21,207
S003476,A003476,PLN_GROWTH,2024-08-03,,active,8,199
S003477,A003477,PLN_GROWTH,2023-11-15,,active,14,199
S003478,A003478,PLN_STARTER,2025-10-14,,active,4,49
S003479,A003479,PLN_STARTER,2024-12-05,,active,5,49
S003480,A003480,PLN_GROWTH,2025-07-14,,active,12,199
S003481,A003481,PLN_STARTER,2025-01-01,2025-11-10,cancelled,1,49
S003482,A003482,PLN_STARTER,2023-12-11,,active,6,59
S003483,A003483,PLN_STARTER,2023-08-27,,active,2,49
S003484,A003484,PLN_SCALE,2023-10-25,,active,104,823
S003485,A003485,PLN_GROWTH,2024-09-27,,active,15,199
S003486,A003486,PLN_STARTER,2023-10-07,,active,5,49
S003487,A003487,PLN_STARTER,2024-12-16,,active,2,49
S003488,A003488,PLN_STARTER,2024-09-27,2025-01-19,cancelled,2,49
S003489,A003489,PLN_GROWTH,2023-11-02,2024-07-12,cancelled,24,231
S003490,A003490,PLN_ENTERPRISE,2023-08-24,,active,429,2499
S003491,A003491,PLN_SCALE,2023-12-02,,active,112,871
S003492,A003492,PLN_STARTER,2024-04-13,2025-10-02,cancelled,5,49
S003493,A003493,PLN_GROWTH,2023-12-14,,active,12,199
S003494,A003494,PLN_STARTER,2023-10-12,,active,4,49
S003495,A003495,PLN_STARTER,2025-07-14,,active,4,49
S003496,A003496,PLN_STARTER,2025-06-03,,active,3,49
S003497,A003497,PLN_STARTER,2025-01-20,,active,6,59
S003498,A003498,PLN_STARTER,2024-07-21,2025-06-03,cancelled,3,49
S003499,A003499,PLN_GROWTH,2024-01-04,2024-07-19,cancelled,19,199
S003500,A003500,PLN_STARTER,2023-10-10,,active,2,49
S003501,A003501,PLN_ENTERPRISE,2024-09-10,,active,181,2499
S003502,A003502,PLN_STARTER,2025-07-19,,active,3,49
S003503,A003503,PLN_STARTER,2023-12-22,2025-11-18,cancelled,2,49
S003504,A003504,PLN_ENTERPRISE,2023-06-02,,active,375,2499
S003505,A003505,PLN_GROWTH,2023-10-19,,active,7,199
S003506,A003506,PLN_SCALE,2023-11-14,,active,113,877
S003507,A003507,PLN_STARTER,2023-10-03,,active,4,49
S003508,A003508,PLN_GROWTH,2023-04-16,,active,7,199
S003509,A003509,PLN_ENTERPRISE,2023-07-18,,active,411,2499
S003510,A003510,PLN_GROWTH,2023-09-15,,active,9,199
S003511,A003511,PLN_ENTERPRISE,2023-06-05,,active,209,2499
S003512,A003512,PLN_STARTER,2024-08-02,,active,2,49
S003513,A003513,PLN_GROWTH,2024-12-23,,active,19,199
S003514,A003514,PLN_SCALE,2024-10-11,,active,53,799
S003515,A003515,PLN_GROWTH,2025-01-30,,active,18,199
S003516,A003516,PLN_GROWTH,2023-11-29,2024-05-20,cancelled,21,207
S003517,A003517,PLN_STARTER,2024-02-11,,active,5,49
S003518,A003518,PLN_STARTER,2024-04-03,2025-08-25,cancelled,5,49
S003519,A003519,PLN_STARTER,2023-10-29,,active,6,59
S003520,A003520,PLN_GROWTH,2023-05-04,,active,13,199
S003521,A003521,PLN_STARTER,2025-08-11,,active,4,49
S003522,A003522,PLN_SCALE,2024-12-14,,active,81,799
S003523,A003523,PLN_GROWTH,2025-07-20,,active,15,199
S003524,A003524,PLN_GROWTH,2024-12-12,,active,16,199
S003525,A003525,PLN_GROWTH,2025-03-13,,active,14,199
S003526,A003526,PLN_STARTER,2023-08-08,2025-06-04,cancelled,3,49
S003527,A003527,PLN_SCALE,2025-06-03,,active,68,799
S003528,A003528,PLN_GROWTH,2025-09-04,,active,11,199
S003529,A003529,PLN_SCALE,2023-05-23,,active,132,991
S003530,A003530,PLN_SCALE,2025-07-25,,active,132,991
S003531,A003531,PLN_SCALE,2023-01-23,2024-05-10,cancelled,75,799
S003532,A003532,PLN_STARTER,2025-04-04,,active,4,49
S003533,A003533,PLN_STARTER,2024-06-11,,active,2,49
S003534,A003534,PLN_STARTER,2023-04-17,,active,2,49
S003535,A003535,PLN_STARTER,2025-03-08,,active,2,49
S003536,A003536,PLN_STARTER,2024-06-14,,active,3,49
S003537,A003537,PLN_GROWTH,2024-04-21,,active,13,199
S003538,A003538,PLN_GROWTH,2023-06-10,,active,26,247
S003539,A003539,PLN_STARTER,2023-05-11,,active,5,49
S003540,A003540,PLN_STARTER,2024-07-10,,active,6,59
S003541,A003541,PLN_GROWTH,2024-08-04,,active,8,199
S003542,A003542,PLN_SCALE,2024-08-17,,active,59,799
S003543,A003543,PLN_GROWTH,2023-10-03,,active,21,207
S003544,A003544,PLN_STARTER,2025-04-02,,active,5,49
S003545,A003545,PLN_STARTER,2024-11-11,,active,2,49
S003546,A003546,PLN_GROWTH,2025-03-15,,active,20,199
S003547,A003547,PLN_GROWTH,2025-03-19,,active,12,199
S003548,A003548,PLN_STARTER,2023-06-22,,active,2,49
S003549,A003549,PLN_STARTER,2024-06-22,2025-11-16,cancelled,3,49
S003550,A003550,PLN_SCALE,2024-07-14,,active,127,961
S003551,A003551,PLN_GROWTH,2025-10-15,,active,9,199
S003552,A003552,PLN_GROWTH,2025-05-28,,active,20,199
S003553,A003553,PLN_STARTER,2024-11-06,,active,5,49
S003554,A003554,PLN_GROWTH,2023-07-16,,active,21,207
S003555,A003555,PLN_GROWTH,2025-02-18,,active,18,199
S003556,A003556,PLN_STARTER,2023-03-10,,active,2,49
S003557,A003557,PLN_STARTER,2025-07-23,,active,2,49
S003558,A003558,PLN_SCALE,2025-08-16,,active,35,799
S003559,A003559,PLN_GROWTH,2025-03-11,,active,7,199
S003560,A003560,PLN_STARTER,2025-10-05,,active,4,49
S003561,A003561,PLN_STARTER,2023-09-15,,active,2,49
S003562,A003562,PLN_STARTER,2023-07-12,,active,2,49
S003563,A003563,PLN_GROWTH,2024-09-05,,active,12,199
S003564,A003564,PLN_SCALE,2023-12-19,,active,88,799
S003565,A003565,PLN_GROWTH,2025-05-26,,active,25,239
S003566,A003566,PLN_SCALE,2024-11-26,,active,131,985
S003567,A003567,PLN_GROWTH,2025-04-03,,active,20,199
S003568,A003568,PLN_SCALE,2024-04-14,2024-10-14,cancelled,69,799
S003569,A003569,PLN_GROWTH,2025-07-03,,active,21,207
S003570,A003570,PLN_STARTER,2023-01-31,2023-06-08,cancelled,4,49
S003571,A003571,PLN_STARTER,2023-02-10,,active,3,49
S003572,A003572,PLN_ENTERPRISE,2025-07-25,,active,183,2499
S003573,A003573,PLN_STARTER,2024-05-20,,active,5,49
S003574,A003574,PLN_GROWTH,2024-08-22,,active,14,199
S003575,A003575,PLN_STARTER,2023-11-19,,active,5,49
S003576,A003576,PLN_GROWTH,2025-01-04,,active,24,231
S003577,A003577,PLN_STARTER,2024-01-12,,active,1,49
S003578,A003578,PLN_STARTER,2025-04-05,,active,3,49
S003579,A003579,PLN_STARTER,2023-07-30,2024-07-19,cancelled,3,49
S003580,A003580,PLN_GROWTH,2023-03-03,,active,10,199
S003581,A003581,PLN_STARTER,2025-07-30,,active,5,49
S003582,A003582,PLN_STARTER,2024-06-15,,active,3,49
S003583,A003583,PLN_STARTER,2024-03-10,,active,4,49
S003584,A003584,PLN_GROWTH,2023-12-11,,active,14,199
S003585,A003585,PLN_GROWTH,2024-08-28,,active,18,199
S003586,A003586,PLN_GROWTH,2025-09-14,,active,14,199
S003587,A003587,PLN_SCALE,2024-04-28,2025-02-01,cancelled,103,817
S003588,A003588,PLN_STARTER,2025-06-23,,active,6,59
S003589,A003589,PLN_STARTER,2025-07-09,,active,4,49
