payment_id,invoice_id,attempted_at,payment_status,amount
SPAY0052173,INV0051077,2025-09-08,succeeded,49
SPAY0052174,INV0051078,2025-10-08,succeeded,49
SPAY0052175,INV0051079,2025-11-08,succeeded,49
SPAY0052176,INV0051081,2023-03-15,succeeded,199
SPAY0052177,INV0051083,2023-05-15,succeeded,199
SPAY0052178,INV0051084,2023-06-15,succeeded,199
SPAY0052179,INV0051085,2023-07-15,succeeded,199
SPAY0052180,INV0051086,2023-08-13,failed,199
SPAY0052181,INV0051086,2023-08-15,succeeded,199
SPAY0052182,INV0051087,2023-09-15,succeeded,199
SPAY0052183,INV0051088,2023-10-15,succeeded,199
SPAY0052184,INV0051089,2023-11-15,succeeded,199
SPAY0052185,INV0051090,2023-12-15,succeeded,199
SPAY0052186,INV0051091,2024-01-13,failed,199
SPAY0052187,INV0051091,2024-01-15,succeeded,199
SPAY0052188,INV0051092,2024-02-15,succeeded,199
SPAY0052189,INV0051093,2024-03-15,succeeded,199
SPAY0052190,INV0051094,2024-04-13,failed,199
SPAY0052191,INV0051094,2024-04-15,succeeded,199
SPAY0052192,INV0051095,2024-05-15,succeeded,199
SPAY0052193,INV0051096,2024-06-15,succeeded,199
SPAY0052194,INV0051097,2024-07-15,succeeded,199
SPAY0052195,INV0051098,2024-08-15,succeeded,199
SPAY0052196,INV0051099,2024-09-15,succeeded,199
SPAY0052197,INV0051100,2024-10-15,succeeded,199
SPAY0052198,INV0051101,2024-11-15,succeeded,199
SPAY0052199,INV0051102,2024-12-15,succeeded,199
SPAY0052200,INV0051103,2025-01-15,succeeded,199
SPAY0052201,INV0051104,2025-02-15,succeeded,199
SPAY0052202,INV0051105,2025-03-15,succeeded,199
SPAY0052203,INV0051106,2025-04-15,succeeded,199
SPAY0052204,INV0051107,2025-05-15,succeeded,199
SPAY0052205,INV0051108,2025-06-15,succeeded,199
SPAY0052206,INV0051109,2025-07-13,failed,199
SPAY0052207,INV0051109,2025-07-15,succeeded,199
SPAY0052208,INV0051110,2025-08-15,succeeded,199
SPAY0052209,INV0051111,2025-09-15,succeeded,199
SPAY0052210,INV0051112,2025-10-15,succeeded,199
SPAY0052211,INV0051113,2025-11-15,succeeded,199
SPAY0052212,INV0051115,2023-04-22,succeeded,49
SPAY0052213,INV0051116,2023-05-22,succeeded,49
SPAY0052214,INV0051117,2023-06-22,succeeded,49
SPAY0052215,INV0051118,2023-07-22,succeeded,49
SPAY0052216,INV0051119,2023-08-22,succeeded,49
SPAY0052217,INV0051121,2023-10-20,failed,49
SPAY0052218,INV0051121,2023-10-22,succeeded,49
SPAY0052219,INV0051122,2023-11-22,succeeded,49
SPAY0052220,INV0051123,2023-12-22,succeeded,49
SPAY0052221,INV0051124,2024-01-22,succeeded,49
SPAY0052222,INV0051125,2024-02-22,succeeded,49
SPAY0052223,INV0051126,2024-03-20,failed,49
SPAY0052224,INV0051126,2024-03-22,succeeded,49
SPAY0052225,INV0051127,2024-04-22,succeeded,49
SPAY0052226,INV0051128,2024-05-22,succeeded,49
SPAY0052227,INV0051129,2024-06-22,succeeded,49
SPAY0052228,INV0051130,2024-07-22,succeeded,49
SPAY0052229,INV0051131,2024-08-22,succeeded,49
SPAY0052230,INV0051132,2024-09-22,succeeded,49
SPAY0052231,INV0051133,2024-10-22,succeeded,49
SPAY0052232,INV0051134,2024-11-22,succeeded,49
SPAY0052233,INV0051135,2024-12-22,succeeded,49
SPAY0052234,INV0051136,2025-01-22,succeeded,49
SPAY0052235,INV0051137,2025-02-22,succeeded,49
SPAY0052236,INV0051138,2025-03-22,succeeded,49
SPAY0052237,INV0051139,2025-04-22,succeeded,49
SPAY0052238,INV0051140,2025-05-22,succeeded,49
SPAY0052239,INV0051141,2025-06-20,failed,49
SPAY0052240,INV0051141,2025-06-22,succeeded,49
SPAY0052241,INV0051142,2025-07-22,succeeded,49
SPAY0052242,INV0051143,2025-08-22,succeeded,49
SPAY0052243,INV0051144,2025-09-22,succeeded,49
SPAY0052244,INV0051145,2025-10-22,succeeded,49
SPAY0052245,INV0051146,2025-11-20,failed,49
SPAY0052246,INV0051146,2025-11-22,succeeded,49
SPAY0052247,INV0051148,2024-03-30,failed,799
SPAY0052248,INV0051148,2024-04-01,succeeded,799
SPAY0052249,INV0051149,2024-05-01,succeeded,799
SPAY0052250,INV0051150,2024-05-31,succeeded,799
SPAY0052251,INV0051151,2024-07-01,succeeded,799
SPAY0052252,INV0051152,2024-07-31,succeeded,799
SPAY0052253,INV0051153,2024-08-31,succeeded,799
SPAY0052254,INV0051154,2024-10-01,succeeded,799
SPAY0052255,INV0051155,2024-10-31,succeeded,799
SPAY0052256,INV0051156,2024-12-01,succeeded,799
SPAY0052257,INV0051157,2024-12-31,succeeded,799
SPAY0052258,INV0051158,2025-01-31,succeeded,799
SPAY0052259,INV0051159,2025-03-03,succeeded,799
SPAY0052260,INV0051160,2025-03-31,succeeded,799
SPAY0052261,INV0051161,2025-05-01,succeeded,799
SPAY0052262,INV0051162,2025-05-31,succeeded,799
SPAY0052263,INV0051163,2025-06-29,failed,799
SPAY0052264,INV0051163,2025-07-01,succeeded,799
SPAY0052265,INV0051164,2025-07-31,succeeded,799
SPAY0052266,INV0051165,2025-08-31,succeeded,799
SPAY0052267,INV0051166,2025-09-29,failed,799
SPAY0052268,INV0051166,2025-10-01,succeeded,799
SPAY0052269,INV0051167,2025-10-31,succeeded,799
SPAY0052270,INV0051168,2025-12-01,succeeded,799
SPAY0052271,INV0051170,2023-11-06,succeeded,2499
SPAY0052272,INV0051171,2023-12-06,succeeded,2499
SPAY0052273,INV0051172,2024-01-06,succeeded,2499
SPAY0052274,INV0051173,2024-02-06,succeeded,2499
SPAY0052275,INV0051174,2024-03-06,succeeded,2499
SPAY0052276,INV0051175,2024-04-06,succeeded,2499
SPAY0052277,INV0051176,2024-05-06,succeeded,2499
SPAY0052278,INV0051177,2024-06-06,succeeded,2499
SPAY0052279,INV0051178,2024-07-06,succeeded,2499
SPAY0052280,INV0051179,2024-08-06,succeeded,2499
SPAY0052281,INV0051180,2024-09-06,succeeded,2499
SPAY0052282,INV0051181,2024-10-06,succeeded,2499
SPAY0052283,INV0051182,2024-11-06,succeeded,2499
SPAY0052284,INV0051183,2024-12-06,succeeded,2499
SPAY0052285,INV0051184,2025-01-06,succeeded,2499
SPAY0052286,INV0051185,2025-02-06,succeeded,2499
SPAY0052287,INV0051186,2025-03-06,succeeded,2499
SPAY0052288,INV0051187,2025-04-06,succeeded,2499
SPAY0052289,INV0051188,2025-05-06,succeeded,2499
SPAY0052290,INV0051189,2025-06-06,succeeded,2499
SPAY0052291,INV0051190,2025-07-06,succeeded,2499
SPAY0052292,INV0051191,2025-08-06,succeeded,2499
SPAY0052293,INV0051192,2025-09-04,failed,2499
SPAY0052294,INV0051192,2025-09-06,succeeded,2499
SPAY0052295,INV0051193,2025-10-06,succeeded,2499
SPAY0052296,INV0051194,2025-11-06,succeeded,2499
SPAY0052297,INV0051196,2024-12-20,succeeded,49
SPAY0052298,INV0051197,2025-01-20,succeeded,49
SPAY0052299,INV0051198,2025-02-20,succeeded,49
SPAY0052300,INV0051199,2025-03-20,succeeded,49
SPAY0052301,INV0051200,2025-04-20,succeeded,49
SPAY0052302,INV0051201,2025-05-20,succeeded,49
SPAY0052303,INV0051202,2025-06-20,succeeded,49
SPAY0052304,INV0051203,2025-07-20,succeeded,49
SPAY0052305,INV0051204,2025-08-20,succeeded,49
SPAY0052306,INV0051205,2025-09-20,succeeded,49
SPAY0052307,INV0051206,2025-10-20,succeeded,49
SPAY0052308,INV0051207,2025-11-20,succeeded,49
SPAY0052309,INV0051209,2023-03-21,succeeded,997
SPAY0052310,INV0051210,2023-04-21,succeeded,997
SPAY0052311,INV0051211,2023-05-21,succeeded,997
SPAY0052312,INV0051212,2023-06-21,succeeded,997
SPAY0052313,INV0051213,2023-07-21,succeeded,997
SPAY0052314,INV0051214,2023-08-21,succeeded,997
SPAY0052315,INV0051215,2023-09-21,succeeded,997
SPAY0052316,INV0051216,2023-10-21,succeeded,997
SPAY0052317,INV0051217,2023-11-19,failed,997
SPAY0052318,INV0051217,2023-11-21,succeeded,997
SPAY0052319,INV0051218,2023-12-21,succeeded,997
SPAY0052320,INV0051219,2024-01-21,succeeded,997
SPAY0052321,INV0051220,2024-02-21,succeeded,997
SPAY0052322,INV0051221,2024-03-21,succeeded,997
SPAY0052323,INV0051222,2024-04-21,succeeded,997
SPAY0052324,INV0051224,2024-06-21,succeeded,997
SPAY0052325,INV0051225,2024-07-21,succeeded,997
SPAY0052326,INV0051226,2024-08-21,succeeded,997
SPAY0052327,INV0051227,2024-09-21,succeeded,997
SPAY0052328,INV0051228,2024-10-21,succeeded,997
SPAY0052329,INV0051229,2024-11-21,succeeded,997
SPAY0052330,INV0051230,2024-12-21,succeeded,997
SPAY0052331,INV0051231,2025-01-21,succeeded,997
SPAY0052332,INV0051232,2025-02-21,succeeded,997
SPAY0052333,INV0051233,2025-03-21,succeeded,997
SPAY0052334,INV0051234,2025-04-21,succeeded,997
SPAY0052335,INV0051235,2025-05-21,succeeded,997
SPAY0052336,INV0051236,2025-06-21,succeeded,997
SPAY0052337,INV0051237,2025-07-21,succeeded,997
SPAY0052338,INV0051238,2025-08-21,succeeded,997
SPAY0052339,INV0051239,2025-09-21,succeeded,997
SPAY0052340,INV0051240,2025-10-21,succeeded,997
SPAY0052341,INV0051241,2025-11-21,succeeded,997
SPAY0052342,INV0051243,2024-07-13,succeeded,49
SPAY0052343,INV0051244,2024-08-13,succeeded,49
SPAY0052344,INV0051245,2024-09-13,succeeded,49
SPAY0052345,INV0051246,2024-10-13,succeeded,49
SPAY0052346,INV0051247,2024-11-13,succeeded,49
SPAY0052347,INV0051248,2024-12-13,succeeded,49
SPAY0052348,INV0051249,2025-01-13,succeeded,49
SPAY0052349,INV0051250,2025-02-11,failed,49
SPAY0052350,INV0051250,2025-02-13,succeeded,49
SPAY0052351,INV0051251,2025-03-13,succeeded,49
SPAY0052352,INV0051252,2025-04-13,succeeded,49
SPAY0052353,INV0051253,2025-05-13,succeeded,49
SPAY0052354,INV0051254,2025-06-13,succeeded,49
SPAY0052355,INV0051255,2025-07-13,succeeded,49
SPAY0052356,INV0051256,2025-08-13,succeeded,49
SPAY0052357,INV0051257,2025-09-11,failed,49
SPAY0052358,INV0051257,2025-09-13,succeeded,49
SPAY0052359,INV0051258,2025-10-13,succeeded,49
SPAY0052360,INV0051259,2025-11-13,succeeded,49
SPAY0052361,INV0051261,2025-03-24,succeeded,49
SPAY0052362,INV0051262,2025-04-24,succeeded,49
SPAY0052363,INV0051263,2025-05-22,failed,49
SPAY0052364,INV0051263,2025-05-24,succeeded,49
SPAY0052365,INV0051265,2025-07-24,succeeded,49
SPAY0052366,INV0051266,2025-08-24,succeeded,49
SPAY0052367,INV0051267,2025-09-22,failed,49
SPAY0052368,INV0051267,2025-09-24,succeeded,49
SPAY0052369,INV0051268,2025-10-24,succeeded,49
SPAY0052370,INV0051269,2025-11-22,failed,49
SPAY0052371,INV0051269,2025-11-24,succeeded,49
SPAY0052372,INV0051271,2025-08-28,succeeded,199
SPAY0052373,INV0051272,2025-09-26,failed,199
SPAY0052374,INV0051272,2025-09-28,succeeded,199
SPAY0052375,INV0051273,2025-10-28,succeeded,199
SPAY0052376,INV0051274,2025-11-28,succeeded,199
SPAY0052377,INV0051275,2025-12-26,failed,199
SPAY0052378,INV0051276,2025-05-16,succeeded,199
SPAY0052379,INV0051277,2025-06-16,succeeded,199
SPAY0052380,INV0051278,2025-07-16,succeeded,199
SPAY0052381,INV0051279,2025-08-14,failed,199
SPAY0052382,INV0051279,2025-08-16,succeeded,199
SPAY0052383,INV0051280,2025-09-16,succeeded,199
SPAY0052384,INV0051281,2025-10-16,succeeded,199
SPAY0052385,INV0051282,2025-11-16,succeeded,199
SPAY0052386,INV0051284,2024-09-03,succeeded,199
SPAY0052387,INV0051285,2024-10-01,succeeded,199
SPAY0052388,INV0051286,2024-10-31,succeeded,199
SPAY0052389,INV0051287,2024-12-01,succeeded,199
SPAY0052390,INV0051288,2024-12-31,succeeded,199
SPAY0052391,INV0051289,2025-01-31,succeeded,199
SPAY0052392,INV0051290,2025-03-03,succeeded,199
SPAY0052393,INV0051291,2025-03-31,succeeded,199
SPAY0052394,INV0051292,2025-04-29,failed,199
SPAY0052395,INV0051292,2025-05-01,succeeded,199
SPAY0052396,INV0051293,2025-05-31,succeeded,199
SPAY0052397,INV0051294,2025-07-01,succeeded,199
SPAY0052398,INV0051295,2025-07-31,succeeded,199
SPAY0052399,INV0051296,2025-08-31,succeeded,199
SPAY0052400,INV0051297,2025-10-01,succeeded,199
SPAY0052401,INV0051298,2025-10-31,succeeded,199
SPAY0052402,INV0051299,2025-12-01,succeeded,199
SPAY0052403,INV0051301,2023-03-17,succeeded,49
SPAY0052404,INV0051302,2023-04-17,succeeded,49
SPAY0052405,INV0051303,2023-05-17,succeeded,49
SPAY0052406,INV0051305,2023-07-15,failed,49
SPAY0052407,INV0051305,2023-07-17,succeeded,49
SPAY0052408,INV0051306,2023-08-17,succeeded,49
SPAY0052409,INV0051307,2023-09-17,succeeded,49
SPAY0052410,INV0051308,2023-10-17,succeeded,49
SPAY0052411,INV0051309,2023-11-17,succeeded,49
SPAY0052412,INV0051310,2023-12-15,failed,49
SPAY0052413,INV0051310,2023-12-17,succeeded,49
SPAY0052414,INV0051311,2024-01-17,succeeded,49
SPAY0052415,INV0051312,2024-02-17,succeeded,49
SPAY0052416,INV0051313,2024-03-15,failed,49
SPAY0052417,INV0051313,2024-03-17,succeeded,49
SPAY0052418,INV0051314,2024-04-17,succeeded,49
SPAY0052419,INV0051315,2024-05-17,succeeded,49
SPAY0052420,INV0051316,2024-06-17,succeeded,49
SPAY0052421,INV0051317,2024-07-17,succeeded,49
SPAY0052422,INV0051318,2024-08-17,succeeded,49
SPAY0052423,INV0051319,2024-09-17,succeeded,49
SPAY0052424,INV0051320,2024-10-15,failed,49
SPAY0052425,INV0051320,2024-10-17,succeeded,49
SPAY0052426,INV0051321,2024-11-17,succeeded,49
SPAY0052427,INV0051322,2024-12-17,succeeded,49
SPAY0052428,INV0051323,2025-01-15,failed,49
SPAY0052429,INV0051323,2025-01-17,succeeded,49
SPAY0052430,INV0051324,2025-02-15,failed,49
SPAY0052431,INV0051324,2025-02-17,succeeded,49
SPAY0052432,INV0051325,2025-03-17,succeeded,49
SPAY0052433,INV0051326,2025-04-17,succeeded,49
SPAY0052434,INV0051327,2025-05-17,succeeded,49
SPAY0052435,INV0051328,2025-06-17,succeeded,49
SPAY0052436,INV0051329,2025-07-17,succeeded,49
SPAY0052437,INV0051330,2025-08-17,succeeded,49
SPAY0052438,INV0051331,2025-09-17,succeeded,49
SPAY0052439,INV0051332,2025-10-17,succeeded,49
SPAY0052440,INV0051333,2025-11-17,succeeded,49
SPAY0052441,INV0051335,2024-06-23,succeeded,207
SPAY0052442,INV0051336,2024-07-23,succeeded,207
SPAY0052443,INV0051337,2024-08-23,succeeded,207
SPAY0052444,INV0051338,2024-09-23,succeeded,207
SPAY0052445,INV0051339,2024-10-23,succeeded,207
SPAY0052446,INV0051340,2024-11-23,succeeded,207
SPAY0052447,INV0051341,2024-12-23,succeeded,207
SPAY0052448,INV0051342,2025-01-23,succeeded,207
SPAY0052449,INV0051343,2025-02-23,succeeded,207
SPAY0052450,INV0051344,2025-03-23,succeeded,207
SPAY0052451,INV0051345,2025-04-23,succeeded,207
SPAY0052452,INV0051346,2025-05-23,succeeded,207
SPAY0052453,INV0051347,2025-06-23,succeeded,207
SPAY0052454,INV0051348,2025-07-23,succeeded,207
SPAY0052455,INV0051349,2025-08-23,succeeded,207
SPAY0052456,INV0051350,2025-09-23,succeeded,207
SPAY0052457,INV0051351,2025-10-23,succeeded,207
SPAY0052458,INV0051352,2025-11-23,succeeded,207
SPAY0052459,INV0051354,2025-09-15,succeeded,49
SPAY0052460,INV0051355,2025-10-13,failed,49
SPAY0052461,INV0051355,2025-10-15,succeeded,49
SPAY0052462,INV0051356,2025-11-15,succeeded,49
SPAY0052463,INV0051358,2024-02-04,succeeded,49
SPAY0052464,INV0051359,2024-03-04,succeeded,49
SPAY0052465,INV0051360,2024-04-02,failed,49
SPAY0052466,INV0051360,2024-04-04,succeeded,49
SPAY0052467,INV0051361,2024-05-04,succeeded,49
SPAY0052468,INV0051362,2024-06-04,succeeded,49
SPAY0052469,INV0051363,2024-07-04,succeeded,49
SPAY0052470,INV0051364,2024-08-04,succeeded,49
SPAY0052471,INV0051365,2024-09-04,succeeded,49
SPAY0052472,INV0051366,2024-10-04,succeeded,49
SPAY0052473,INV0051367,2024-11-04,succeeded,49
SPAY0052474,INV0051368,2024-12-04,succeeded,49
SPAY0052475,INV0051369,2025-01-04,succeeded,49
SPAY0052476,INV0051370,2025-02-04,succeeded,49
SPAY0052477,INV0051371,2025-03-04,succeeded,49
SPAY0052478,INV0051372,2025-04-04,succeeded,49
SPAY0052479,INV0051373,2025-05-04,succeeded,49
SPAY0052480,INV0051374,2025-06-04,succeeded,49
SPAY0052481,INV0051375,2025-07-04,succeeded,49
SPAY0052482,INV0051376,2025-08-04,succeeded,49
SPAY0052483,INV0051377,2025-09-04,succeeded,49
SPAY0052484,INV0051378,2025-10-04,succeeded,49
SPAY0052485,INV0051379,2025-11-04,succeeded,49
SPAY0052486,INV0051381,2023-10-29,succeeded,215
SPAY0052487,INV0051382,2023-11-29,succeeded,215
SPAY0052488,INV0051383,2023-12-29,succeeded,215
SPAY0052489,INV0051384,2024-01-29,succeeded,215
SPAY0052490,INV0051385,2024-02-29,succeeded,215
SPAY0052491,INV0051386,2024-03-29,succeeded,215
SPAY0052492,INV0051387,2024-04-29,succeeded,215
SPAY0052493,INV0051388,2024-05-29,succeeded,215
SPAY0052494,INV0051389,2024-12-26,failed,49
SPAY0052495,INV0051389,2024-12-28,succeeded,49
SPAY0052496,INV0051390,2025-01-28,succeeded,49
SPAY0052497,INV0051391,2025-02-28,succeeded,49
SPAY0052498,INV0051392,2025-03-28,succeeded,49
SPAY0052499,INV0051393,2025-04-28,succeeded,49
SPAY0052500,INV0051394,2025-05-28,succeeded,49
SPAY0052501,INV0051395,2025-06-28,succeeded,49
SPAY0052502,INV0051396,2025-07-28,succeeded,49
SPAY0052503,INV0051397,2025-08-28,succeeded,49
SPAY0052504,INV0051398,2025-09-28,succeeded,49
SPAY0052505,INV0051399,2025-10-28,succeeded,49
SPAY0052506,INV0051400,2025-11-28,succeeded,49
SPAY0052507,INV0051402,2025-06-12,failed,199
SPAY0052508,INV0051402,2025-06-14,succeeded,199
SPAY0052509,INV0051403,2025-07-14,succeeded,199
SPAY0052510,INV0051405,2025-09-14,succeeded,199
SPAY0052511,INV0051406,2025-10-14,succeeded,199
SPAY0052512,INV0051407,2025-11-14,succeeded,199
SPAY0052513,INV0051409,2024-04-11,succeeded,49
SPAY0052514,INV0051410,2024-05-11,succeeded,49
SPAY0052515,INV0051411,2024-06-11,succeeded,49
SPAY0052516,INV0051412,2024-07-11,succeeded,49
SPAY0052517,INV0051413,2024-08-11,succeeded,49
SPAY0052518,INV0051414,2024-09-11,succeeded,49
SPAY0052519,INV0051415,2024-10-11,succeeded,49
SPAY0052520,INV0051416,2024-11-11,succeeded,49
SPAY0052521,INV0051417,2024-12-11,succeeded,49
SPAY0052522,INV0051418,2025-01-11,succeeded,49
SPAY0052523,INV0051419,2025-02-11,succeeded,49
SPAY0052524,INV0051420,2025-03-11,succeeded,49
SPAY0052525,INV0051421,2025-04-09,failed,49
SPAY0052526,INV0051421,2025-04-11,succeeded,49
SPAY0052527,INV0051422,2025-05-11,succeeded,49
SPAY0052528,INV0051423,2025-06-11,succeeded,49
SPAY0052529,INV0051424,2025-07-11,succeeded,49
SPAY0052530,INV0051425,2025-08-11,succeeded,49
SPAY0052531,INV0051426,2025-09-11,succeeded,49
SPAY0052532,INV0051427,2025-10-11,succeeded,49
SPAY0052533,INV0051428,2025-11-11,succeeded,49
SPAY0052534,INV0051430,2023-02-27,succeeded,49
SPAY0052535,INV0051431,2023-03-25,failed,49
SPAY0052536,INV0051431,2023-03-27,succeeded,49
SPAY0052537,INV0051432,2023-04-27,succeeded,49
SPAY0052538,INV0051433,2023-05-27,succeeded,49
SPAY0052539,INV0051434,2023-06-27,succeeded,49
SPAY0052540,INV0051435,2023-07-27,succeeded,49
SPAY0052541,INV0051436,2023-08-27,succeeded,49
SPAY0052542,INV0051437,2023-09-27,succeeded,49
SPAY0052543,INV0051438,2023-10-27,succeeded,49
SPAY0052544,INV0051439,2023-11-27,succeeded,49
SPAY0052545,INV0051440,2023-12-27,succeeded,49
SPAY0052546,INV0051441,2024-01-27,succeeded,49
SPAY0052547,INV0051442,2024-02-27,succeeded,49
SPAY0052548,INV0051443,2024-03-27,succeeded,49
SPAY0052549,INV0051444,2024-04-27,succeeded,49
SPAY0052550,INV0051445,2024-05-27,succeeded,49
SPAY0052551,INV0051446,2024-06-27,succeeded,49
SPAY0052552,INV0051447,2024-07-27,succeeded,49
SPAY0052553,INV0051448,2024-08-25,failed,49
SPAY0052554,INV0051448,2024-08-27,succeeded,49
SPAY0052555,INV0051449,2024-09-25,failed,49
SPAY0052556,INV0051449,2024-09-27,succeeded,49
SPAY0052557,INV0051450,2024-10-27,succeeded,49
SPAY0052558,INV0051451,2024-11-27,succeeded,49
SPAY0052559,INV0051452,2024-12-27,succeeded,49
SPAY0052560,INV0051453,2025-01-25,failed,49
SPAY0052561,INV0051454,2025-02-27,succeeded,49
SPAY0052562,INV0051455,2025-03-27,succeeded,49
SPAY0052563,INV0051456,2025-04-27,succeeded,49
SPAY0052564,INV0051457,2025-05-27,succeeded,49
SPAY0052565,INV0051459,2025-07-27,succeeded,49
SPAY0052566,INV0051460,2025-08-27,succeeded,49
SPAY0052567,INV0051461,2025-09-27,succeeded,49
SPAY0052568,INV0051462,2025-10-27,succeeded,49
SPAY0052569,INV0051463,2025-11-27,succeeded,49
SPAY0052570,INV0051465,2025-04-08,succeeded,199
SPAY0052571,INV0051466,2025-05-08,succeeded,199
SPAY0052572,INV0051467,2025-06-08,succeeded,199
SPAY0052573,INV0051468,2025-07-08,succeeded,199
SPAY0052574,INV0051469,2025-08-08,succeeded,199
SPAY0052575,INV0051470,2025-09-08,succeeded,199
SPAY0052576,INV0051471,2025-10-08,succeeded,199
SPAY0052577,INV0051472,2025-11-08,succeeded,199
SPAY0052578,INV0051474,2023-05-26,succeeded,223
SPAY0052579,INV0051475,2023-06-26,succeeded,223
SPAY0052580,INV0051476,2023-07-26,succeeded,223
SPAY0052581,INV0051477,2023-08-26,succeeded,223
SPAY0052582,INV0051478,2023-09-26,succeeded,223
SPAY0052583,INV0051479,2023-10-26,succeeded,223
SPAY0052584,INV0051480,2023-11-26,succeeded,223
SPAY0052585,INV0051481,2023-12-26,succeeded,223
SPAY0052586,INV0051482,2024-01-26,succeeded,223
SPAY0052587,INV0051483,2024-02-26,succeeded,223
SPAY0052588,INV0051484,2024-03-26,succeeded,223
SPAY0052589,INV0051485,2024-04-26,succeeded,223
SPAY0052590,INV0051486,2024-05-26,succeeded,223
SPAY0052591,INV0051487,2024-06-26,succeeded,223
SPAY0052592,INV0051488,2024-07-26,succeeded,223
SPAY0052593,INV0051489,2024-08-26,succeeded,223
SPAY0052594,INV0051490,2024-09-26,succeeded,223
SPAY0052595,INV0051491,2024-10-26,succeeded,223
SPAY0052596,INV0051492,2024-11-26,succeeded,223
SPAY0052597,INV0051493,2024-12-26,succeeded,223
SPAY0052598,INV0051494,2025-01-26,succeeded,223
SPAY0052599,INV0051495,2025-02-26,succeeded,223
SPAY0052600,INV0051496,2025-03-26,succeeded,223
SPAY0052601,INV0051497,2025-04-26,succeeded,223
SPAY0052602,INV0051498,2025-05-26,succeeded,223
SPAY0052603,INV0051499,2025-06-26,succeeded,223
SPAY0052604,INV0051500,2025-07-26,succeeded,223
SPAY0052605,INV0051501,2025-08-26,succeeded,223
SPAY0052606,INV0051502,2025-09-26,succeeded,223
SPAY0052607,INV0051503,2025-10-26,succeeded,223
SPAY0052608,INV0051504,2025-11-26,succeeded,223
SPAY0052609,INV0051506,2023-01-06,failed,49
SPAY0052610,INV0051506,2023-01-08,succeeded,49
SPAY0052611,INV0051507,2023-02-08,succeeded,49
SPAY0052612,INV0051508,2023-03-08,succeeded,49
SPAY0052613,INV0051509,2023-04-06,failed,49
SPAY0052614,INV0051509,2023-04-08,succeeded,49
SPAY0052615,INV0051510,2023-05-08,succeeded,49
SPAY0052616,INV0051511,2023-06-08,succeeded,49
SPAY0052617,INV0051512,2023-07-08,succeeded,49
SPAY0052618,INV0051513,2023-08-06,failed,49
SPAY0052619,INV0051513,2023-08-08,succeeded,49
SPAY0052620,INV0051514,2023-09-08,succeeded,49
SPAY0052621,INV0051515,2023-10-08,succeeded,49
SPAY0052622,INV0051516,2023-11-08,succeeded,49
