account_id,created_at,region,segment,acquisition_channel
A003059,2025-02-27,NA,SMB,referral
A003060,2024-09-16,LATAM,SMB,outbound
A003061,2023-09-15,APAC,mid_market,outbound
A003062,2025-07-19,NA,SMB,organic
A003063,2024-01-12,LATAM,enterprise,outbound
A003064,2025-06-23,NA,SMB,paid_search
A003065,2024-08-19,LATAM,enterprise,organic
A003066,2024-01-31,LATAM,SMB,outbound
A003067,2024-06-20,LATAM,SMB,outbound
A003068,2025-05-08,EMEA,SMB,paid_search
A003069,2025-08-24,APAC,SMB,partner
A003070,2024-03-16,NA,SMB,outbound
A003071,2024-03-12,EMEA,SMB,paid_search
A003072,2023-12-21,APAC,SMB,partner
A003073,2025-09-23,LATAM,SMB,partner
A003074,2024-03-12,NA,SMB,paid_search
A003075,2024-04-14,EMEA,SMB,organic
A003076,2023-04-25,APAC,SMB,organic
A003077,2025-06-22,APAC,SMB,referral
A003078,2025-05-01,LATAM,mid_market,outbound
A003079,2024-01-18,LATAM,SMB,organic
A003080,2023-02-11,NA,SMB,paid_search
A003081,2023-10-14,EMEA,SMB,outbound
A003082,2025-08-18,LATAM,SMB,organic
A003083,2025-09-11,NA,SMB,partner
A003084,2024-12-24,LATAM,SMB,outbound
A003085,2023-12-17,EMEA,enterprise,organic
A003086,2024-04-06,EMEA,mid_market,organic
A003087,2025-05-17,LATAM,enterprise,partner
A003088,2024-05-14,LATAM,mid_market,partner
A003089,2023-09-16,NA,mid_market,organic
A003090,2025-02-26,LATAM,SMB,paid_search
A003091,2024-09-27,EMEA,SMB,partner
A003092,2024-05-24,NA,SMB,partner
A003093,2025-08-31,LATAM,SMB,organic
A003094,2024-07-05,EMEA,SMB,outbound
A003095,2024-07-10,APAC,SMB,outbound
A003096,2024-10-10,EMEA,SMB,referral
A003097,2024-12-14,EMEA,mid_market,referral
A003098,2025-09-21,APAC,mid_market,partner
A003099,2023-05-10,LATAM,SMB,outbound
A003100,2023-05-15,APAC,SMB,organic
A003101,2024-08-20,NA,mid_market,referral
A003102,2023-03-17,APAC,SMB,referral
A003103,2025-03-31,APAC,mid_market,referral
A003104,2023-08-09,APAC,mid_market,paid_search
A003105,2023-03-19,NA,SMB,partner
A003106,2024-09-26,NA,SMB,paid_search
A003107,2023-09-24,LATAM,mid_market,paid_search
A003108,2023-03-21,APAC,SMB,referral
A003109,2025-07-15,EMEA,SMB,referral
A003110,2024-06-28,LATAM,SMB,outbound
A003111,2025-07-02,LATAM,mid_market,organic
A003112,2023-01-29,LATAM,SMB,referral
A003113,2024-02-05,NA,mid_market,outbound
A003114,2024-05-15,NA,SMB,outbound
A003115,2023-06-28,NA,SMB,paid_search
A003116,2024-07-31,APAC,SMB,paid_search
A003117,2023-11-07,NA,SMB,outbound
A003118,2024-03-13,LATAM,enterprise,outbound
A003119,2025-03-22,APAC,SMB,outbound
A003120,2024-02-27,NA,mid_market,paid_search
A003121,2024-11-19,NA,SMB,referral
A003122,2023-06-18,EMEA,mid_market,outbound
A003123,2025-08-23,APAC,SMB,paid_search
A003124,2024-03-29,EMEA,SMB,referral
A003125,2025-09-07,LATAM,SMB,partner
A003126,2025-03-18,NA,SMB,outbound
A003127,2025-04-28,APAC,mid_market,organic
A003128,2024-12-27,EMEA,enterprise,referral
A003129,2023-05-14,EMEA,SMB,referral
A003130,2024-12-18,LATAM,SMB,organic
A003131,2023-08-11,NA,SMB,paid_search
A003132,2024-03-20,APAC,mid_market,paid_search
A003133,2024-09-23,LATAM,SMB,outbound
A003134,2023-12-11,LATAM,SMB,referral
A003135,2025-03-05,NA,mid_market,paid_search
A003136,2023-04-25,APAC,SMB,referral
A003137,2024-11-09,NA,SMB,referral
A003138,2023-08-21,EMEA,mid_market,organic
A003139,2024-01-30,APAC,SMB,organic
A003140,2024-04-27,NA,SMB,organic
A003141,2024-04-02,EMEA,SMB,referral
A003142,2025-07-20,EMEA,SMB,partner
A003143,2023-05-28,NA,SMB,partner
A003144,2023-11-21,APAC,SMB,outbound
A003145,2023-10-04,LATAM,SMB,outbound
A003146,2025-01-09,NA,SMB,referral
A003147,2023-11-23,LATAM,enterprise,partner
A003148,2025-09-04,EMEA,SMB,referral
A003149,2024-02-27,APAC,mid_market,paid_search
A003150,2023-12-19,LATAM,SMB,outbound
A003151,2024-10-03,LATAM,mid_market,organic
A003152,2023-01-14,EMEA,mid_market,partner
A003153,2023-08-19,LATAM,SMB,outbound
A003154,2023-02-08,NA,mid_market,partner
A003155,2023-10-25,NA,SMB,partner
A003156,2025-02-26,APAC,SMB,organic
A003157,2024-08-14,EMEA,mid_market,organic
A003158,2024-08-04,EMEA,SMB,referral
A003159,2023-07-31,LATAM,SMB,paid_search
A003160,2024-01-10,EMEA,SMB,partner
A003161,2023-09-22,NA,enterprise,outbound
A003162,2023-06-18,LATAM,SMB,outbound
A003163,2024-02-29,LATAM,mid_market,partner
A003164,2024-04-11,LATAM,mid_market,referral
A003165,2024-12-16,APAC,SMB,outbound
A003166,2024-08-14,EMEA,SMB,partner
A003167,2025-03-31,APAC,SMB,referral
A003168,2025-04-30,APAC,SMB,organic
A003169,2025-02-01,NA,SMB,referral
A003170,2024-02-10,APAC,SMB,partner
A003171,2025-07-16,APAC,SMB,paid_search
A003172,2023-12-19,APAC,mid_market,outbound
A003173,2023-07-16,EMEA,SMB,organic
A003174,2023-03-11,NA,mid_market,paid_search
A003175,2024-05-31,EMEA,SMB,paid_search
A003176,2024-11-19,APAC,enterprise,outbound
A003177,2024-12-18,NA,SMB,referral
A003178,2025-05-01,LATAM,SMB,organic
A003179,2023-10-08,LATAM,mid_market,paid_search
A003180,2024-06-14,NA,mid_market,partner
A003181,2025-04-08,NA,enterprise,organic
A003182,2024-04-18,EMEA,SMB,referral
A003183,2023-02-27,EMEA,SMB,referral
A003184,2025-02-15,LATAM,SMB,referral
A003185,2023-07-03,EMEA,SMB,referral
A003186,2025-03-20,LATAM,SMB,partner
A003187,2025-09-04,LATAM,SMB,paid_search
A003188,2023-06-11,LATAM,mid_market,organic
A003189,2025-05-21,APAC,mid_market,outbound
A003190,2025-06-22,EMEA,SMB,organic
A003191,2024-03-16,APAC,SMB,referral
A003192,2024-01-05,NA,SMB,referral
A003193,2023-02-05,EMEA,SMB,partner
A003194,2023-04-23,EMEA,SMB,paid_search
A003195,2024-09-15,NA,SMB,organic
A003196,2024-08-28,EMEA,SMB,organic
A003197,2023-05-10,LATAM,SMB,partner
A003198,2024-03-25,EMEA,SMB,partner
A003199,2023-06-28,LATAM,SMB,paid_search
A003200,2023-04-24,APAC,enterprise,referral
A003201,2024-01-25,EMEA,SMB,outbound
A003202,2024-12-30,APAC,SMB,paid_search
A003203,2025-06-11,LATAM,enterprise,outbound
A003204,2025-05-02,APAC,SMB,paid_search
A003205,2024-10-07,EMEA,SMB,referral
A003206,2024-08-27,LATAM,SMB,referral
A003207,2023-03-25,EMEA,SMB,organic
A003208,2023-09-07,APAC,mid_market,outbound
A003209,2025-06-11,APAC,mid_market,referral
A003210,2023-09-30,LATAM,SMB,outbound
A003211,2024-12-07,APAC,SMB,outbound
A003212,2025-05-27,NA,SMB,organic
A003213,2024-05-01,NA,SMB,referral
A003214,2025-02-14,LATAM,mid_market,paid_search
A003215,2025-01-25,NA,mid_market,outbound
A003216,2024-04-21,EMEA,enterprise,paid_search
A003217,2023-02-06,EMEA,SMB,organic
A003218,2023-03-27,LATAM,SMB,organic
A003219,2024-02-15,LATAM,SMB,partner
A003220,2024-07-20,NA,SMB,paid_search
A003221,2025-01-02,NA,SMB,referral
A003222,2024-06-06,NA,SMB,partner
A003223,2024-07-26,NA,SMB,outbound
A003224,2024-08-13,EMEA,SMB,paid_search
A003225,2023-04-11,EMEA,SMB,outbound
A003226,2024-02-03,EMEA,SMB,outbound
A003227,2023-05-23,NA,mid_market,paid_search
A003228,2024-11-18,APAC,SMB,outbound
A003229,2024-05-26,EMEA,mid_market,organic
A003230,2025-02-05,NA,SMB,paid_search
A003231,2023-03-15,NA,SMB,paid_search
A003232,2024-06-24,NA,SMB,paid_search
A003233,2023-11-03,EMEA,SMB,partner
A003234,2023-12-26,NA,SMB,partner
A003235,2023-08-20,APAC,SMB,organic
A003236,2023-04-09,APAC,mid_market,outbound
A003237,2023-09-06,APAC,SMB,outbound
A003238,2024-02-04,APAC,SMB,referral
A003239,2024-11-06,EMEA,SMB,partner
A003240,2025-04-11,EMEA,mid_market,paid_search
A003241,2024-08-24,LATAM,SMB,organic
A003242,2024-12-18,EMEA,mid_market,referral
A003243,2025-06-10,EMEA,mid_market,paid_search
A003244,2023-11-04,EMEA,SMB,referral
A003245,2023-03-30,NA,SMB,organic
A003246,2024-09-22,APAC,enterprise,referral
A003247,2023-09-28,APAC,SMB,referral
A003248,2023-11-17,EMEA,SMB,referral
A003249,2025-08-16,NA,mid_market,partner
A003250,2023-06-20,APAC,mid_market,outbound
A003251,2024-06-02,NA,SMB,outbound
A003252,2025-01-24,NA,SMB,partner
A003253,2024-02-13,APAC,mid_market,organic
A003254,2023-05-28,EMEA,SMB,outbound
A003255,2025-07-07,EMEA,mid_market,referral
A003256,2025-05-06,APAC,SMB,partner
A003257,2023-05-09,APAC,SMB,referral
A003258,2024-05-22,APAC,mid_market,paid_search
A003259,2025-06-19,APAC,mid_market,paid_search
A003260,2023-12-24,LATAM,SMB,outbound
A003261,2023-12-06,EMEA,SMB,referral
A003262,2023-02-05,APAC,SMB,outbound
A003263,2023-11-13,APAC,SMB,outbound
A003264,2023-10-02,EMEA,SMB,partner
A003265,2023-04-29,LATAM,SMB,organic
A003266,2024-09-15,APAC,SMB,outbound
A003267,2025-01-07,EMEA,mid_market,referral
A003268,2024-03-13,NA,SMB,organic
A003269,2025-04-23,APAC,SMB,outbound
A003270,2025-03-20,APAC,SMB,outbound
A003271,2025-04-09,APAC,mid_market,outbound
A003272,2024-06-28,EMEA,SMB,paid_search
A003273,2024-01-01,APAC,SMB,outbound
A003274,2025-01-21,NA,SMB,organic
A003275,2024-07-27,APAC,mid_market,partner
A003276,2025-01-28,EMEA,SMB,paid_search
A003277,2024-12-04,LATAM,SMB,organic
A003278,2023-04-20,NA,SMB,partner
A003279,2023-04-28,EMEA,SMB,referral
A003280,2023-07-31,LATAM,SMB,outbound
A003281,2024-11-16,NA,SMB,partner
A003282,2024-07-28,LATAM,mid_market,outbound
A003283,2023-08-15,APAC,enterprise,paid_search
A003284,2025-07-12,LATAM,SMB,outbound
A003285,2024-09-20,LATAM,SMB,referral
A003286,2024-01-17,LATAM,SMB,paid_search
A003287,2023-04-19,LATAM,SMB,paid_search
A003288,2024-06-16,EMEA,SMB,paid_search
A003289,2023-02-18,NA,SMB,outbound
A003290,2024-06-29,APAC,mid_market,referral
A003291,2025-09-06,EMEA,SMB,organic
A003292,2025-02-25,LATAM,mid_market,outbound
A003293,2025-09-09,EMEA,SMB,partner
A003294,2023-08-26,NA,SMB,organic
A003295,2025-02-04,APAC,SMB,paid_search
A003296,2025-09-03,NA,SMB,outbound
A003297,2024-05-23,EMEA,mid_market,outbound
A003298,2023-11-05,NA,SMB,organic
A003299,2024-01-18,NA,mid_market,outbound
A003300,2024-11-29,EMEA,mid_market,referral
A003301,2023-02-06,LATAM,SMB,paid_search
A003302,2024-05-07,EMEA,mid_market,organic
A003303,2023-08-04,APAC,SMB,referral
A003304,2024-06-12,EMEA,mid_market,referral
A003305,2024-05-21,LATAM,SMB,partner
A003306,2023-04-08,LATAM,mid_market,paid_search
A003307,2024-08-23,APAC,mid_market,partner
A003308,2024-04-11,NA,SMB,outbound
A003309,2024-04-16,EMEA,mid_market,referral
A003310,2023-09-23,EMEA,SMB,organic
A003311,2024-04-14,EMEA,mid_market,organic
A003312,2024-09-13,LATAM,SMB,organic
A003313,2025-03-23,EMEA,SMB,organic
A003314,2024-03-07,LATAM,enterprise,paid_search
A003315,2025-06-03,APAC,SMB,outbound
A003316,2024-05-03,APAC,SMB,organic
A003317,2023-09-28,APAC,SMB,referral
A003318,2024-04-02,APAC,mid_market,partner
A003319,2025-09-05,LATAM,mid_market,referral
A003320,2023-11-30,NA,SMB,paid_search
A003321,2023-05-27,APAC,SMB,referral
A003322,2025-07-14,EMEA,SMB,paid_search
A003323,2023-02-01,EMEA,SMB,outbound
A003324,2025-03-03,NA,mid_market,paid_search
A003325,2025-04-12,APAC,SMB,partner
A003326,2023-05-29,APAC,SMB,referral
A003327,2024-11-24,APAC,SMB,outbound
A003328,2024-05-09,APAC,SMB,organic
A003329,2025-05-13,APAC,SMB,paid_search
A003330,2023-06-20,EMEA,enterprise,organic
A003331,2024-07-08,LATAM,mid_market,organic
A003332,2024-04-17,NA,SMB,partner
A003333,2024-10-21,APAC,SMB,organic
A003334,2023-01-15,APAC,mid_market,partner
A003335,2025-02-24,LATAM,SMB,organic
A003336,2023-05-30,LATAM,SMB,paid_search
A003337,2024-04-16,LATAM,SMB,referral
A003338,2025-08-22,EMEA,mid_market,partner
A003339,2023-02-28,EMEA,mid_market,outbound
A003340,2024-06-02,EMEA,mid_market,paid_search
A003341,2025-06-13,NA,mid_market,referral
A003342,2023-01-28,NA,SMB,referral
A003343,2023-04-18,EMEA,mid_market,outbound
A003344,2025-01-14,NA,mid_market,paid_search
A003345,2025-03-06,NA,mid_market,referral
A003346,2025-07-11,NA,enterprise,referral
A003347,2023-05-17,NA,SMB,paid_search
A003348,2024-02-24,LATAM,mid_market,organic
A003349,2024-01-18,EMEA,SMB,referral
A003350,2023-08-17,NA,SMB,partner
A003351,2024-01-12,APAC,SMB,referral
A003352,2023-05-17,LATAM,SMB,paid_search
A003353,2025-09-08,EMEA,mid_market,paid_search
A003354,2025-08-28,EMEA,mid_market,organic
A003355,2025-01-06,NA,mid_market,referral
A003356,2024-05-14,APAC,SMB,referral
A003357,2025-02-19,EMEA,SMB,partner
A003358,2025-01-10,LATAM,SMB,partner
A003359,2024-01-03,EMEA,mid_market,organic
A003360,2024-10-05,LATAM,enterprise,organic
A003361,2023-05-13,LATAM,SMB,partner
A003362,2025-03-16,EMEA,SMB,referral
A003363,2024-01-04,LATAM,mid_market,partner
A003364,2024-02-06,LATAM,SMB,outbound
A003365,2023-12-31,EMEA,enterprise,organic
A003366,2023-08-24,EMEA,mid_market,paid_search
A003367,2025-08-29,NA,SMB,paid_search
A003368,2024-05-14,LATAM,SMB,paid_search
A003369,2025-07-11,APAC,mid_market,organic
A003370,2025-07-27,APAC,SMB,outbound
A003371,2023-05-16,APAC,enterprise,organic
A003372,2025-07-16,LATAM,SMB,referral
A003373,2024-11-26,NA,SMB,paid_search
A003374,2025-03-13,APAC,enterprise,partner
A003375,2025-03-07,APAC,SMB,partner
A003376,2023-02-27,APAC,mid_market,referral
A003377,2023-01-22,NA,SMB,organic
A003378,2024-06-28,APAC,SMB,referral
A003379,2025-08-29,NA,SMB,organic
A003380,2025-04-20,EMEA,SMB,outbound
A003381,2023-11-25,LATAM,SMB,referral
A003382,2024-12-28,LATAM,SMB,paid_search
A003383,2024-05-19,EMEA,SMB,organic
A003384,2025-09-20,NA,SMB,paid_search
A003385,2024-12-13,EMEA,SMB,partner
A003386,2023-11-28,EMEA,SMB,partner
A003387,2024-11-01,LATAM,SMB,organic
A003388,2023-03-05,LATAM,SMB,partner
A003389,2023-03-06,LATAM,SMB,paid_search
A003390,2023-08-12,LATAM,SMB,partner
A003391,2025-01-20,EMEA,SMB,paid_search
A003392,2024-06-30,EMEA,SMB,outbound
A003393,2023-02-13,LATAM,SMB,referral
A003394,2024-03-10,NA,SMB,referral
A003395,2024-02-09,EMEA,mid_market,organic
A003396,2023-10-18,APAC,SMB,outbound
A003397,2023-10-29,LATAM,SMB,paid_search
A003398,2023-02-03,APAC,SMB,organic
A003399,2024-09-01,LATAM,SMB,outbound
A003400,2023-06-15,NA,SMB,paid_search
A003401,2025-05-08,LATAM,SMB,referral
A003402,2025-07-23,APAC,SMB,partner
A003403,2025-05-26,LATAM,SMB,referral
A003404,2025-05-14,EMEA,mid_market,outbound
A003405,2023-02-21,LATAM,SMB,organic
A003406,2024-02-27,NA,SMB,outbound
A003407,2025-03-01,LATAM,SMB,referral
A003408,2025-09-18,EMEA,mid_market,organic
A003409,2024-08-28,EMEA,SMB,partner
A003410,2025-05-11,NA,mid_market,referral
A003411,2025-03-17,EMEA,mid_market,organic
A003412,2025-06-06,EMEA,SMB,referral
A003413,2025-04-23,NA,SMB,organic
A003414,2025-08-03,LATAM,mid_market,outbound
A003415,2023-11-29,APAC,SMB,partner
A003416,2024-04-26,EMEA,SMB,organic
A003417,2024-02-25,NA,mid_market,partner
A003418,2023-09-04,LATAM,SMB,outbound
A003419,2023-05-16,LATAM,SMB,partner
A003420,2025-06-13,NA,SMB,outbound
A003421,2024-03-31,EMEA,SMB,referral
A003422,2023-10-04,APAC,enterprise,organic
A003423,2024-06-12,EMEA,SMB,referral
A003424,2023-02-28,APAC,mid_market,outbound
A003425,2024-11-08,EMEA,SMB,outbound
A003426,2025-05-31,NA,SMB,referral
A003427,2024-01-23,LATAM,SMB,outbound
A003428,2024-10-14,APAC,SMB,paid_search
A003429,2025-08-29,NA,SMB,referral
A003430,2025-08-27,EMEA,SMB,outbound
A003431,2023-10-11,EMEA,SMB,referral
A003432,2023-02-09,EMEA,SMB,organic
A003433,2025-06-24,LATAM,SMB,outbound
A003434,2024-08-26,APAC,mid_market,outbound
A003435,2024-08-02,EMEA,SMB,outbound
A003436,2023-12-30,APAC,SMB,outbound
A003437,2024-06-22,NA,SMB,referral
A003438,2025-07-18,NA,enterprise,partner
A003439,2023-09-25,LATAM,SMB,organic
A003440,2023-01-04,APAC,SMB,referral
A003441,2024-02-14,NA,mid_market,outbound
A003442,2024-09-11,APAC,SMB,outbound
A003443,2025-09-18,APAC,enterprise,referral
A003444,2023-06-16,APAC,SMB,outbound
A003445,2023-06-05,NA,SMB,partner
A003446,2025-03-29,APAC,SMB,outbound
A003447,2024-06-16,EMEA,SMB,partner
A003448,2024-02-23,APAC,SMB,outbound
A003449,2024-11-13,LATAM,SMB,partner
A003450,2024-04-03,NA,SMB,outbound
A003451,2025-01-02,NA,mid_market,organic
A003452,2024-09-08,APAC,SMB,outbound
A003453,2023-07-22,LATAM,SMB,partner
A003454,2023-01-22,APAC,SMB,partner
A003455,2024-08-17,APAC,SMB,outbound
A003456,2023-08-26,EMEA,SMB,partner
A003457,2025-06-13,NA,SMB,referral
A003458,2023-06-03,APAC,SMB,paid_search
A003459,2023-04-04,LATAM,SMB,partner
A003460,2025-02-26,NA,mid_market,paid_search
A003461,2023-12-31,LATAM,SMB,referral
A003462,2024-02-28,NA,SMB,organic
A003463,2024-07-30,EMEA,mid_market,organic
A003464,2023-07-01,EMEA,SMB,partner
A003465,2025-06-04,NA,SMB,paid_search
A003466,2023-08-25,EMEA,mid_market,paid_search
A003467,2025-05-04,NA,SMB,outbound
A003468,2023-11-18,EMEA,mid_market,partner
A003469,2025-03-21,APAC,SMB,referral
A003470,2024-03-26,APAC,SMB,outbound
A003471,2025-04-13,NA,SMB,referral
A003472,2024-03-25,APAC,SMB,paid_search
A003473,2024-10-19,EMEA,SMB,outbound
A003474,2024-02-12,EMEA,SMB,organic
A003475,2023-11-11,LATAM,SMB,referral
A003476,2024-07-11,APAC,mid_market,organic
A003477,2023-11-05,NA,mid_market,referral
A003478,2025-09-17,APAC,SMB,organic
A003479,2024-11-13,APAC,SMB,outbound
A003480,2025-06-28,APAC,SMB,referral
A003481,2024-12-09,NA,SMB,outbound
A003482,2023-11-22,LATAM,SMB,partner
A003483,2023-08-20,APAC,SMB,paid_search
A003484,2023-09-30,APAC,SMB,paid_search
A003485,2024-09-06,NA,SMB,partner
A003486,2023-10-03,LATAM,SMB,paid_search
A003487,2024-12-07,EMEA,SMB,outbound
A003488,2024-09-11,EMEA,SMB,outbound
A003489,2023-10-14,EMEA,SMB,organic
A003490,2023-08-17,LATAM,enterprise,partner
A003491,2023-11-08,APAC,mid_market,partner
A003492,2024-03-17,NA,SMB,organic
A003493,2023-12-01,APAC,SMB,organic
A003494,2023-10-09,EMEA,SMB,partner
A003495,2025-07-12,EMEA,SMB,organic
A003496,2025-05-13,APAC,SMB,outbound
A003497,2025-01-07,LATAM,SMB,paid_search
A003498,2024-07-18,EMEA,SMB,outbound
A003499,2023-12-21,NA,SMB,paid_search
A003500,2023-09-23,EMEA,SMB,partner
A003501,2024-09-07,EMEA,mid_market,organic
A003502,2025-06-27,APAC,SMB,paid_search
A003503,2023-12-01,EMEA,SMB,referral
A003504,2023-05-12,NA,enterprise,organic
A003505,2023-10-11,NA,SMB,referral
A003506,2023-11-05,APAC,mid_market,referral
A003507,2023-10-02,LATAM,SMB,referral
A003508,2023-03-31,APAC,SMB,partner
A003509,2023-07-13,EMEA,enterprise,paid_search
A003510,2023-08-21,NA,SMB,partner
A003511,2023-05-30,APAC,mid_market,paid_search
A003512,2024-07-25,LATAM,SMB,partner
A003513,2024-12-12,LATAM,mid_market,paid_search
A003514,2024-10-09,EMEA,mid_market,partner
A003515,2025-01-07,EMEA,SMB,partner
A003516,2023-11-26,NA,mid_market,organic
A003517,2024-01-31,LATAM,SMB,outbound
A003518,2024-03-15,EMEA,SMB,referral
A003519,2023-10-16,APAC,SMB,partner
A003520,2023-04-12,LATAM,mid_market,paid_search
A003521,2025-08-10,LATAM,SMB,outbound
A003522,2024-11-23,NA,mid_market,outbound
A003523,2025-07-07,EMEA,mid_market,partner
A003524,2024-11-23,EMEA,mid_market,outbound
A003525,2025-02-27,APAC,SMB,partner
A003526,2023-07-30,APAC,SMB,referral
A003527,2025-05-30,APAC,mid_market,partner
A003528,2025-08-31,LATAM,SMB,referral
A003529,2023-05-16,NA,mid_market,paid_search
A003530,2025-07-23,NA,mid_market,organic
A003531,2023-01-22,APAC,SMB,organic
A003532,2025-03-05,NA,SMB,partner
A003533,2024-05-30,APAC,SMB,outbound
A003534,2023-04-15,NA,SMB,organic
A003535,2025-02-07,EMEA,SMB,paid_search
A003536,2024-06-06,LATAM,SMB,outbound
A003537,2024-03-24,NA,SMB,referral
A003538,2023-06-02,NA,SMB,partner
A003539,2023-04-12,APAC,SMB,partner
A003540,2024-07-08,LATAM,SMB,partner
A003541,2024-07-14,LATAM,mid_market,outbound
A003542,2024-08-01,LATAM,mid_market,paid_search
A003543,2023-09-09,EMEA,SMB,organic
A003544,2025-03-05,LATAM,SMB,partner
A003545,2024-11-08,NA,SMB,paid_search
A003546,2025-03-09,APAC,mid_market,partner
A003547,2025-02-27,LATAM,SMB,paid_search
A003548,2023-05-25,APAC,SMB,organic
A003549,2024-06-20,LATAM,SMB,organic
A003550,2024-06-14,APAC,mid_market,referral
A003551,2025-09-28,LATAM,mid_market,outbound
A003552,2025-05-07,APAC,SMB,outbound
A003553,2024-10-18,LATAM,SMB,organic
A003554,2023-07-03,NA,mid_market,partner
A003555,2025-02-16,LATAM,SMB,partner
A003556,2023-03-01,EMEA,SMB,organic
A003557,2025-07-07,LATAM,SMB,referral
A003558,2025-08-05,NA,mid_market,partner
A003559,2025-02-11,NA,SMB,referral
A003560,2025-09-28,LATAM,SMB,paid_search
A003561,2023-09-15,LATAM,SMB,outbound
A003562,2023-06-14,EMEA,SMB,paid_search
A003563,2024-09-03,APAC,SMB,paid_search
A003564,2023-11-28,APAC,mid_market,organic
A003565,2025-05-14,LATAM,SMB,referral
A003566,2024-11-01,EMEA,mid_market,partner
A003567,2025-03-26,LATAM,mid_market,paid_search
A003568,2024-03-31,LATAM,SMB,paid_search
A003569,2025-07-02,EMEA,SMB,organic
A003570,2023-01-22,APAC,SMB,partner
A003571,2023-01-27,LATAM,SMB,referral
A003572,2025-07-11,NA,mid_market,outbound
A003573,2024-04-24,APAC,SMB,paid_search
A003574,2024-07-25,LATAM,SMB,referral
A003575,2023-10-27,NA,SMB,paid_search
A003576,2024-12-07,EMEA,SMB,partner
A003577,2024-01-02,NA,SMB,partner
A003578,2025-03-10,APAC,SMB,paid_search
A003579,2023-07-24,NA,SMB,referral
A003580,2023-02-27,LATAM,SMB,referral
A003581,2025-07-19,NA,SMB,organic
A003582,2024-05-31,NA,SMB,paid_search
A003583,2024-02-15,EMEA,SMB,partner
A003584,2023-11-11,NA,SMB,organic
A003585,2024-08-19,NA,mid_market,partner
A003586,2025-09-10,LATAM,SMB,partner
A003587,2024-04-08,LATAM,mid_market,outbound
A003588,2025-06-10,EMEA,SMB,paid_search
A003589,2025-06-21,APAC,SMB,organic
A003590,2023-07-16,EMEA,enterprise,organic
A003591,2025-04-30,NA,mid_market,partner
A003592,2025-06-19,NA,SMB,referral
A003593,2024-11-27,APAC,SMB,outbound
A003594,2024-02-19,EMEA,SMB,partner
A003595,2023-01-22,LATAM,SMB,paid_search
A003596,2023-10-03,APAC,SMB,paid_search
A003597,2025-09-30,LATAM,mid_market,referral
A003598,2025-04-03,APAC,mid_market,paid_search
A003599,2023-04-29,LATAM,SMB,partner
A003600,2023-10-08,NA,SMB,partner
A003601,2024-10-11,NA,enterprise,outbound
A003602,2025-05-01,LATAM,SMB,referral
A003603,2023-02-14,APAC,mid_market,organic
A003604,2023-01-24,EMEA,SMB,outbound
A003605,2025-03-31,NA,SMB,outbound
A003606,2024-07-13,APAC,SMB,organic
A003607,2024-09-09,APAC,mid_market,organic
A003608,2025-04-21,LATAM,mid_market,organic
A003609,2023-10-11,LATAM,SMB,outbound
A003610,2024-09-02,EMEA,SMB,outbound
